n_rooms,n_toilets,area,x,y,distance_UBND,district,polistic,furniture,house_direct,balcony_direct,n_hospitals,n_schools,price
2,2,68,20.99657822,105.8651962,7.62,Hai Ba Trung,so do,day du,Dong,Tay,0,5,58.82352941
2,1,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,0,3,26
2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,0,3,26.92307692
2,2,83.8,20.96040535,105.794693,8.31,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,2,7,24.46300716
2,2,75,20.96246719,105.792366,8.14,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,2,5,26.66666667
2,2,75,20.96246719,105.792366,8.14,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,2,5,26.66666667
2,2,63,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,2,5,27.77777778
2,2,77,20.93970299,105.7872543,10.47,Ha Dong,hdmb,day du,Dong - Nam,Tay - Bac,0,2,17.92207792
3,2,150,21.00266647,105.8154297,4.17,Thanh Xuan,so do,co ban,Tay - Nam,Dong - Bac,4,17,50.66666667
1,1,47.5,20.9182554,105.8523961,13.35,Thanh Tri,hdmb,co ban,Bac,Nam,1,6,21.05263158
2,2,71,20.98464203,105.7747192,6.55,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,3,3,25.21126761
2,2,101,21.02122498,105.828064,3.19,Dong Da,so do,day du,Dong - Bac,Tay - Nam,2,9,41.38613861
3,2,135,21.00048828,105.8071594,4.25,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,4,19,42.22222222
3,2,88,21.02250645,105.7953371,2.25,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,2,9,39.77272727
3,2,103.2,21.09144402,105.7847214,5.25,Bac Tu Liem,hdmb,co ban,Tay - Nam,Tay - Bac,1,4,49
3,2,107,21.0555439,105.80513,1.26,Tay Ho,so do,day du,Bac,Tay - Nam,2,2,57.00934579
2,2,81.5,21.01875877,105.7947769,2.61,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,2,10,42.33128834
2,2,72,21.06687164,105.9036255,10.18,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,2,6,31.94444444
3,2,113.2,21.04431725,105.877861,7.32,Long Bien,so do,co ban,Dong - Nam,Tay - Bac,3,5,35.33568905
3,2,98.6,21.08234978,105.8717575,7.78,Dong Anh,hdmb,day du,Tay - Bac,Dong - Nam,0,1,28.39756592
2,2,72,21.06687164,105.9036255,10.18,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,2,6,31.94444444
3,2,113.2,21.04431725,105.877861,7.32,Long Bien,so do,co ban,Dong - Nam,Tay - Bac,3,5,35.33568905
3,2,98.6,21.08234978,105.8717575,7.78,Dong Anh,hdmb,day du,Tay - Bac,Dong - Nam,0,1,28.39756592
2,1,61,21.01905632,105.7879791,2.91,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,1,6,46.72131148
2,2,81,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,2,5,26.54320988
5,4,244,21.00445557,105.8025284,3.85,Thanh Xuan,so do,nguyen_ban,Tay - Bac,Dong - Nam,3,18,47.13114754
2,2,80,20.99972153,105.828331,4.92,Thanh Xuan,so do,cao cap,Dong - Nam,Tay - Bac,5,11,45
4,3,167,21.02295303,105.8098145,2.06,Dong Da,so do,nguyen_ban,Dong - Nam,Tay - Nam,3,15,65.86826347
2,1,50,21.0216524,105.8009999,2.16,Dong Da,so do,day du,Dong,Dong - Nam,2,14,18.6
3,2,100,20.94645882,105.8557816,10.92,Thanh Tri,so do,co ban,Dong - Bac,Dong - Nam,3,5,29
3,2,85.3,21.00580597,105.7943726,3.85,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,2,13,66.82297773
3,2,75,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,4,18,36.66666667
3,2,119,21.03099251,105.7882919,2.03,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,0,1,31.09243697
3,2,90,21.0118082,105.8083617,3.13,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,3,21,34.44444444
3,2,75,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,4,18,36.66666667
3,2,119,21.03099251,105.7882919,2.03,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,0,1,31.09243697
3,2,90,21.0118082,105.8083617,3.13,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,3,21,34.44444444
2,1,68,21.023229,105.8062465,1.98,Dong Da,so do,day du,Tay - Nam,Dong - Bac,3,14,36.76470588
2,2,82,21.00174141,105.9421463,14.35,Gia Lam,so do,cao cap,Tay - Nam,Dong - Nam,0,3,42.68292683
3,2,86,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Nam,Tay - Bac,0,5,43.02325581
3,2,86,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Nam,Tay - Bac,0,5,43.02325581
2,1,52.6,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,0,5,43.72623574
3,2,101,21.00826073,105.7960434,3.57,Cau Giay,hdmb,day du,Tay - Nam,Dong - Bac,2,12,58.91089109
1,1,50,21.00174141,105.9421463,14.35,Gia Lam,so do,day du,Tay - Nam,Dong - Nam,0,3,34
2,2,70,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Dong - Nam,Dong - Bac,4,5,35.71428571
3,2,80,20.96920395,105.876915,10.32,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,0,2,33.75
2,2,100,21.01901627,105.7932053,2.65,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,2,9,40
3,2,85,20.98424339,105.8084488,5.88,Thanh Tri,so do,day du,Tay - Nam,Dong - Bac,3,5,37.64705882
2,2,75,20.97602463,105.7615967,7.96,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,1,2,26.66666667
2,1,45,20.95757484,105.8069,8.54,Thanh Tri,so do,day du,Dong - Bac,Tay - Nam,1,6,20.88888889
3,2,83,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,2,5,20.24096386
3,2,108,21.04015923,105.7613144,4.35,Nam Tu Liem,hdmb,cao cap,Bac,Nam,1,6,47.68518519
2,2,71.72,20.96022224,105.792923,8.35,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,2,7,31.92972672
2,2,65,20.973291,105.82001,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,0,3,26.15384615
2,2,75,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,0,3,32.66666667
3,2,94,21.04437256,105.8032303,0.21,Cau Giay,so do,day du,Nam,Bac,2,3,47.34042553
4,2,120,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Nam,Dong - Bac,1,3,24.43333333
2,2,100,21.01417351,105.7758713,4.07,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,0,1,57.5
2,1,65,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,5,14,40
1,1,48,21.04431725,105.877861,7.32,Long Bien,so do,day du,Tay - Bac,Dong - Nam,3,5,50.20833333
2,2,65,21.00056076,105.8029175,4.24,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,16,51.53846154
3,2,100,20.98702621,105.7868347,5.87,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,1,4,39
3,2,98,20.98306274,105.809082,6,Thanh Tri,so do,co ban,Tay - Bac,Dong - Nam,3,4,28.06122449
2,2,67,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,0,0,41.49253731
2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,0,3,26
2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,0,3,28.15384615
2,1,55,21.07284927,105.8124313,3.09,Tay Ho,hdmb,cao cap,Nam,Bac,0,2,58
2,2,67,20.96473503,105.8263626,8.11,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,1,3,24.62686567
2,2,65,20.991436,105.7560654,7.08,Nam Tu Liem,so do,cao cap,Dong,Tay,0,1,30.76923077
2,1,55,21.07284927,105.8124313,3.09,Tay Ho,hdmb,cao cap,Nam,Bac,0,2,58
2,2,67,20.96473503,105.8263626,8.11,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,1,3,24.62686567
2,2,65,20.991436,105.7560654,7.08,Nam Tu Liem,so do,cao cap,Dong,Tay,0,1,30.76923077
2,2,65,20.991436,105.7560654,7.08,Nam Tu Liem,so do,cao cap,Dong,Tay,0,1,30.76923077
3,2,116,20.97447205,105.7608795,8.13,Ha Dong,so do,co ban,Tay - Bac,Dong - Nam,1,2,24.13793103
3,3,154,21.02879715,105.825676,2.53,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,1,11,103.8961039
3,2,98,20.99458504,105.8633957,7.6,Hoang Mai,so do,cao cap,Nam,Dong,0,4,41.83673469
3,2,126,20.99993896,105.8363724,5.34,Dong Da,so do,day du,Dong,Nam,3,8,43
2,2,70,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,18,45.71428571
2,2,72,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,0,0,38.47222222
2,2,61,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,1,5,40.98360656
3,2,100.25,21.06909752,105.8880386,8.73,Long Bien,so do,cao cap,Tay - Bac,Dong - Nam,2,5,36
3,2,113,20.96418762,105.8305283,8.29,Hoang Mai,so do,day du,Nam,Bac,1,4,41.15044248
2,1,55,21.07284927,105.8124313,3.09,Tay Ho,hdmb,cao cap,Nam,Bac,0,2,58
2,2,67,20.96473503,105.8263626,8.11,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,1,3,24.62686567
2,2,65,20.991436,105.7560654,7.08,Nam Tu Liem,so do,cao cap,Dong,Tay,0,1,30.76923077
2,2,65,20.991436,105.7560654,7.08,Nam Tu Liem,so do,cao cap,Dong,Tay,0,1,30.76923077
3,2,116,20.97447205,105.7608795,8.13,Ha Dong,so do,co ban,Tay - Bac,Dong - Nam,1,2,24.13793103
3,3,154,21.02879715,105.825676,2.53,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,1,11,103.8961039
3,2,98,20.99458504,105.8633957,7.6,Hoang Mai,so do,cao cap,Nam,Dong,0,4,41.83673469
3,2,126,20.99993896,105.8363724,5.34,Dong Da,so do,day du,Dong,Nam,3,8,43
2,2,70,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,18,45.71428571
2,2,72,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,0,0,38.47222222
2,2,61,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,1,5,40.98360656
3,2,100.25,21.06909752,105.8880386,8.73,Long Bien,so do,cao cap,Tay - Bac,Dong - Nam,2,5,36
3,2,113,20.96418762,105.8305283,8.29,Hoang Mai,so do,day du,Nam,Bac,1,4,41.15044248
1,1,55,21.01941681,105.8168793,2.65,Ba Dinh,hdmb,cao cap,Nam,Bac,2,18,83.63636364
2,2,61,20.95999718,105.7985535,8.32,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,1,8,23.7704918
3,2,85,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,0,1,27.37647059
3,2,127,20.9974041,105.8040619,4.55,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,5,14,37.79527559
2,2,77.6,21.12501717,105.8368835,8.82,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,0,2,25.77319588
3,2,95,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,18,52.63157895
3,2,82.1,21.08234978,105.8717575,7.78,Dong Anh,so do,nguyen_ban,Tay - Bac,Dong - Nam,0,1,22.65529842
2,2,68,20.99835014,105.806366,4.46,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,4,15,36.76470588
4,3,141,20.94645882,105.8557816,10.92,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,3,5,24.82269504
2,2,62.6,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Nam,Dong - Bac,0,0,35.14376997
2,2,62,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,2,5,23.38709677
2,2,64,20.96266174,105.8212662,8.2,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,0,4,32.03125
2,2,86.3,21.016827,105.81522,2.81,Dong Da,so do,day du,Dong - Bac,Tay - Nam,4,25,80.06952491
4,3,225,20.98452187,105.7755356,6.53,Ha Dong,so do,nguyen_ban,Tay - Bac,Dong - Bac,3,3,28.88888889
2,1,78,20.98345757,105.7856445,6.24,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,3,5,36.53846154
1,1,47,21.01546494,105.8147908,2.93,Dong Da,hdmb,day du,Tay - Bac,Dong - Nam,4,25,75
3,2,121,20.98742485,105.8515472,7.26,Hoang Mai,so do,day du,Dong - Nam,Nam,2,6,24.79338843
2,2,111,21.0026989,105.7924271,4.21,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,2,13,37
2,1,45,20.95757484,105.8069,8.54,Thanh Tri,so do,day du,Dong - Bac,Tay - Nam,1,6,20.88888889
3,2,83,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,2,5,20.24096386
3,2,108,21.04015923,105.7613144,4.35,Nam Tu Liem,hdmb,cao cap,Bac,Nam,1,6,47.68518519
2,2,95,21.07284927,105.8124313,3.09,Tay Ho,hdmb,day du,Nam,Bac,0,2,115.7894737
2,2,71.72,20.96022224,105.792923,8.35,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,2,7,31.92972672
2,2,65,20.973291,105.82001,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,0,3,26.15384615
2,2,75,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,0,3,32.66666667
3,2,94,21.04437256,105.8032303,0.21,Cau Giay,so do,day du,Nam,Bac,2,3,47.34042553
4,2,120,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Nam,Dong - Bac,1,3,24.43333333
3,2,90,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,0,2,38.88888889
3,2,99,20.98942375,105.8665619,8.18,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,0,4,28.58585859
2,2,62.6,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Tay - Bac,0,0,29.23322684
3,2,112,21.00938606,105.7738724,4.56,Nam Tu Liem,so do,nguyen_ban,Dong - Bac,Dong - Nam,0,1,53.57142857
2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,0,1,30.20408163
2,2,71.22,20.99629784,105.8056335,4.66,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,5,14,42.12299916
2,2,56,20.95571518,105.8070908,8.72,Thanh Tri,so do,day du,Dong - Nam,Tay - Nam,1,5,20.53571429
3,2,93,20.98424339,105.8084488,5.88,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,3,5,35.48387097
2,2,78,21.00461388,105.8040771,3.83,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,18,44.87179487
3,2,90,21.00461388,105.8040771,3.83,Thanh Xuan,so do,day du,Tay - Nam,Dong - Nam,4,18,50
3,2,123.7,21.00896263,105.793129,3.59,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,2,13,44.38156831
2,2,60,20.97859383,105.8353424,7.13,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,1,6,36.16666667
3,2,77,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Dong - Nam,Tay - Bac,0,1,25.97402597
2,2,80,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,1,2,26.25
2,2,74.8,20.97602463,105.7615967,7.96,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,1,2,30.0802139
3,2,114,20.97241211,105.761528,8.27,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,2,2,21.05263158
2,2,73,20.97602463,105.7615967,7.96,Ha Dong,so do,nguyen_ban,Tay - Nam,Dong - Bac,1,2,27.12328767
2,2,72.6,21.02216148,105.7717972,3.89,Nam Tu Liem,chua so,co ban,Tay - Nam,Dong - Bac,0,3,44.07713499
4,3,165,20.999119,105.80844,4.4,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,4,18,66.66666667
2,2,77.8,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,3,3,43.05912596
2,2,70.2,20.999119,105.80844,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,18,55.55555556
4,3,158,21.00836563,105.8029099,3.46,Cau Giay,so do,cao cap,Tay - Nam,Dong - Bac,3,17,37
2,2,66,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,5,14,51.51515152
3,2,106,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,4,20,63.11320755
2,1,70,20.9838075,105.7898185,6.1,Ha Dong,so do,co ban,Dong - Nam,Dong - Bac,1,5,20.71428571
3,2,110,21.00056076,105.8029175,4.24,Long Bien,so do,cao cap,Tay - Bac,Dong - Nam,4,16,45.45454545
2,2,68,20.99657822,105.8651962,7.62,Thanh Xuan,so do,day du,Dong,Tay,0,5,58.82352941
2,1,65,20.9732914,105.8200073,7.13,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,0,3,26
2,2,65,20.9732914,105.8200073,7.13,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,0,3,26.92307692
2,2,83.8,20.96040535,105.794693,8.31,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,2,7,24.46300716
2,2,75,20.96246719,105.792366,8.14,Thanh Xuan,so do,co ban,Tay - Nam,Dong - Bac,2,5,26.66666667
2,2,63,20.96246719,105.792366,8.14,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,2,5,27.77777778
2,2,71,20.98464203,105.7747192,6.55,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,3,3,25.21126761
3,2,135,21.00048828,105.8071594,4.25,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,4,19,42.22222222
3,2,88,21.02250645,105.7953371,2.25,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,2,9,39.77272727
2,2,72,21.06687164,105.9036255,10.18,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,2,6,31.94444444
3,2,113.2,21.04431725,105.877861,7.32,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,3,5,35.33568905
2,1,61,21.01905632,105.7879791,2.91,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,1,6,46.72131148
2,2,81,20.96246719,105.792366,8.14,Ba Dinh,so do,day du,Dong - Bac,Tay - Nam,2,5,26.54320988
5,4,244,21.00445557,105.8025284,3.85,Thanh Tri,so do,nguyen_ban,Tay - Bac,Dong - Nam,3,18,47.13114754
4,3,167,21.02295303,105.8098145,2.06,Bac Tu Liem,so do,nguyen_ban,Dong - Nam,Tay - Nam,3,15,65.86826347
3,2,100,20.94645882,105.8557816,10.92,Nam Tu Liem,so do,co ban,Dong - Bac,Dong - Nam,3,5,29
3,2,85.3,21.00580597,105.7943726,3.85,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,2,13,66.82297773
2,2,71,20.98464203,105.7747192,6.55,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,3,3,25.21126761
3,2,135,21.00048828,105.8071594,4.25,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,4,19,42.22222222
3,2,88,21.02250645,105.7953371,2.25,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,2,9,39.77272727
3,2,103.2,21.09144402,105.7847214,5.25,Bac Tu Liem,hdmb,co ban,Tay - Nam,Tay - Bac,1,4,49
3,2,118,20.95990753,105.7681961,9.07,Ha Dong,so do,co ban,Dong - Nam,Tay - Bac,2,1,29.66101695
2,2,80,21.02956772,105.7918777,1.85,Cau Giay,so do,day du,Dong - Nam,Dong - Nam,0,5,61.25
2,2,68,20.95828247,105.7671967,9.26,Ha Dong,so do,nguyen_ban,Tay - Bac,Dong - Nam,2,1,37.5
2,2,72,21.06687164,105.9036255,10.18,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,2,6,31.94444444
3,2,113.2,21.04431725,105.877861,7.32,Long Bien,so do,co ban,Dong - Nam,Tay - Bac,3,5,35.33568905
2,1,61,21.01905632,105.7879791,2.91,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,1,6,46.72131148
2,2,81,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,2,5,26.54320988
5,4,244,21.00445557,105.8025284,3.85,Thanh Xuan,so do,nguyen_ban,Tay - Bac,Dong - Nam,3,18,47.13114754
4,3,167,21.02295303,105.8098145,2.06,Dong Da,so do,nguyen_ban,Dong - Nam,Tay - Nam,3,15,65.86826347
3,2,100,20.94645882,105.8557816,10.92,Thanh Tri,so do,co ban,Dong - Bac,Dong - Nam,3,5,29
3,2,85.3,21.00580597,105.7943726,3.85,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,2,13,66.82297773
2,2,68,20.99657822,105.8651962,7.62,Hai Ba Trung,so do,day du,Dong,Tay,0,5,58.82352941
2,1,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,0,3,26
2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,0,3,26.92307692
2,2,83.8,20.96040535,105.794693,8.31,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,2,7,24.46300716
2,2,75,20.96246719,105.792366,8.14,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,2,5,26.66666667
2,2,63,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,2,5,27.77777778
2,2,77,20.93970299,105.7872543,10.47,Ha Dong,hdmb,day du,Dong - Nam,Tay - Bac,0,2,17.92207792
3,2,150,21.00266647,105.8154297,4.17,Thanh Xuan,so do,co ban,Tay - Nam,Dong - Bac,4,17,50.66666667
1,1,47.5,20.9182554,105.8523961,13.35,Thanh Tri,hdmb,co ban,Bac,Nam,1,6,21.05263158
2,2,71,20.98464203,105.7747192,6.55,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,3,3,25.21126761
3,2,135,21.00048828,105.8071594,4.25,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,4,19,42.22222222
3,2,88,21.02250645,105.7953371,2.25,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,2,9,39.77272727
3,2,103.2,21.09144402,105.7847214,5.25,Bac Tu Liem,hdmb,co ban,Tay - Nam,Tay - Bac,1,4,49
3,2,118,20.95990753,105.7681961,9.07,Ha Dong,so do,co ban,Dong - Nam,Tay - Bac,2,1,29.66101695
2,2,80,21.02956772,105.7918777,1.85,Cau Giay,so do,day du,Dong - Nam,Dong - Nam,0,5,61.25
2,2,68,20.95828247,105.7671967,9.26,Ha Dong,so do,nguyen_ban,Tay - Bac,Dong - Nam,2,1,37.5
2,2,72,21.06687164,105.9036255,10.18,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,2,6,31.94444444
3,2,113.2,21.04431725,105.877861,7.32,Long Bien,so do,co ban,Dong - Nam,Tay - Bac,3,5,35.33568905
2,1,61,21.01905632,105.7879791,2.91,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,1,6,46.72131148
2,2,81,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,2,5,26.54320988
5,4,244,21.00445557,105.8025284,3.85,Thanh Xuan,so do,nguyen_ban,Tay - Bac,Dong - Nam,3,18,47.13114754
4,3,167,21.02295303,105.8098145,2.06,Dong Da,so do,nguyen_ban,Dong - Nam,Tay - Nam,3,15,65.86826347
3,2,100,20.94645882,105.8557816,10.92,Thanh Tri,so do,co ban,Dong - Bac,Dong - Nam,3,5,29
3,2,100,20.94645882,105.8557816,10.92,Thanh Tri,so do,co ban,Dong - Bac,Dong - Nam,3,5,29
3,2,85.3,21.00580597,105.7943726,3.85,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,2,13,66.82297773
3,2,75,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,4,18,36.66666667
3,2,119,21.03099251,105.7882919,2.03,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,0,1,31.09243697
3,2,90,21.0118082,105.8083617,3.13,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,3,21,34.44444444
3,2,114,21.00886726,105.820343,3.75,Dong Da,so do,day du,Tay - Bac,Dong - Nam,4,19,43.85964912
3,2,100,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,2,5,23
3,2,200,21.02122498,105.828064,3.19,Dong Da,so do,day du,Tay - Nam,Dong - Bac,2,9,33
3,2,133,21.02114296,105.8093491,2.23,Dong Da,so do,day du,Tay - Bac,Dong - Nam,3,18,39.84962406
2,1,68,21.023229,105.8062465,1.98,Dong Da,so do,day du,Tay - Nam,Dong - Bac,3,14,36.76470588
2,2,82,21.00174141,105.9421463,14.35,Gia Lam,so do,cao cap,Tay - Nam,Dong - Nam,0,3,42.68292683
3,2,86,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Nam,Tay - Bac,0,5,43.02325581
2,1,52.6,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,0,5,43.72623574
3,2,101,21.00826073,105.7960434,3.57,Cau Giay,hdmb,day du,Tay - Nam,Dong - Bac,2,12,58.91089109
1,1,50,21.00174141,105.9421463,14.35,Gia Lam,so do,day du,Tay - Nam,Dong - Nam,0,3,34
2,2,70,20.97321701,105.7788544,7.43,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,4,5,35.71428571
3,2,80,20.96920395,105.876915,10.32,Bac Tu Liem,so do,co ban,Dong - Nam,Tay - Bac,0,2,33.75
2,2,68,20.99657822,105.8651962,7.62,Hai Ba Trung,so do,day du,Dong,Tay,0,5,58.82352941
2,1,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,0,3,26
2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,0,3,26.92307692
2,2,83.8,20.96040535,105.794693,8.31,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,2,7,24.46300716
2,2,75,20.96246719,105.792366,8.14,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,2,5,26.66666667
2,2,63,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,2,5,27.77777778
2,2,77,20.93970299,105.7872543,10.47,Ha Dong,hdmb,day du,Dong - Nam,Tay - Bac,0,2,17.92207792
